flare_id,duration,att_in,peak_UTC,LC0_BKG,_id,GOES_class,GOES_flux,goes_estimated_min_class,goes_estimated_max_class,goes_estimated_mean_class,goes_estimated_min_flux,goes_estimated_max_flux,goes_estimated_mean_flux,CFL_X_arcsec,CFL_Y_arcsec,start_UTC,end_UTC,LC0_PEAK_COUNTS_4S,LC0_BKG_COUNTS_4S,LC1_PEAK_COUNTS_4S,LC1_BKG_COUNTS_4S,LC2_PEAK_COUNTS_4S,LC2_BKG_COUNTS_4S,LC3_PEAK_COUNTS_4S,LC3_BKG_COUNTS_4S,LC4_PEAK_COUNTS_4S,LC4_BKG_COUNTS_4S,filenames
2504170935,364,False,2025-04-17T09:35:28.206,2448.066666666666,77944,C2.7,2.67669020104222e-06,B7,C1,B10,-6.155674836484193,-5.851422544493824,-6.009906290489009,,,2025-04-17T09:32:36.206,2025-04-17T09:38:40.207,5887,303.0,495,41.0,115,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504170948,2036,False,2025-04-17T09:48:36.208,2448.066666666666,77945,C2.9,2.8592316994036082e-06,B8,C2,C1,-6.070933504382597,-5.751629540854683,-5.917639122618639,,,2025-04-17T09:39:44.207,2025-04-17T10:13:40.210,8703,303.0,543,41.0,115,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171023,72,False,2025-04-17T10:23:20.212,2448.066666666666,77946,C1.3,1.31968124605919e-06,B5,C1,B7,-6.266372019890573,-5.983101838550495,-6.131094529220534,,,2025-04-17T10:22:36.211,2025-04-17T10:23:48.212,3455,303.0,151,41.0,61,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171028,144,False,2025-04-17T10:28:48.212,2448.066666666666,77947,C1.3,1.298678625971661e-06,B7,C1,B10,-6.155242331623589,-5.8509111561863065,-6.009434343904948,,,2025-04-17T10:27:40.212,2025-04-17T10:30:04.212,5887,303.0,735,41.0,367,49.0,671,607.0,303,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171036,376,False,2025-04-17T10:36:12.213,2448.066666666666,77948,C1.3,1.3005414984945673e-06,C1,C2,C2,-5.983920140296945,-5.649924009930188,-5.823279675113567,,,2025-04-17T10:33:44.213,2025-04-17T10:40:00.213,12799,303.0,1343,41.0,123,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171050,96,False,2025-04-17T10:50:12.215,367.38434233798984,77949,C1.3,1.2756391924995114e-06,B4,B6,B5,-6.438344868570279,-6.1915821403458615,-6.32132110445807,,,2025-04-17T10:49:28.215,2025-04-17T10:51:04.215,1471,303.0,91,41.0,61,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171055,184,False,2025-04-17T10:55:32.215,367.38434233798984,77950,C1.2,1.2118711083530798e-06,B5,B10,B7,-6.298800050722031,-6.022007916043752,-6.1667615833828915,,,2025-04-17T10:54:00.215,2025-04-17T10:57:04.215,2943,303.0,271,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171113,172,False,2025-04-17T11:13:16.217,367.38434233798984,77952,C1.0,1.0440969617775409e-06,B3,B5,B4,-6.499953383284783,-6.267832192907325,-6.390250388096055,,,2025-04-17T11:12:00.217,2025-04-17T11:14:52.217,1087,303.0,151,41.0,61,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171127,292,False,2025-04-17T11:27:28.219,317.1755268692663,77954,C1.0,1.0163621482206509e-06,B3,B5,B4,-6.499868171681008,-6.267726014183924,-6.390154692932466,,,2025-04-17T11:26:28.219,2025-04-17T11:31:20.219,1087,303.0,271,41.0,99,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171140,796,False,2025-04-17T11:40:00.220,317.1755268692663,77955,C1.0,1.0335136266803602e-06,B4,B7,B5,-6.3913944158894,-6.134093632518293,-6.269101624203847,,,2025-04-17T11:32:44.219,2025-04-17T11:46:00.221,1855,303.0,303,41.0,123,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171151,448,False,2025-04-17T11:51:00.221,317.1755268692663,77956,C1.0,1.0356819757362246e-06,B5,C1,B7,-6.281436649902797,-6.001155402203112,-6.147653626052954,,,2025-04-17T11:49:16.221,2025-04-17T11:56:44.222,3199,303.0,607,41.0,135,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T060001-20250417T120010_V02_2504170266-52909.fits
2504171220,308,False,2025-04-17T12:20:52.225,317.1755268692663,77960,C1.7,1.7235992118003196e-06,B5,B9,B6,-6.336803744441666,-6.0678226820951995,-6.208670813268433,,,2025-04-17T12:18:52.225,2025-04-17T12:24:00.225,2431,303.0,271,41.0,67,49.0,735,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171231,212,False,2025-04-17T12:31:16.226,317.1755268692663,77961,C1.6,1.645773409109097e-06,B5,C1,B7,-6.2811390244401855,-6.00079838629447,-6.1473263053673275,,,2025-04-17T12:30:20.226,2025-04-17T12:33:52.226,3199,303.0,543,41.0,99,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171241,140,False,2025-04-17T12:41:44.227,546.406271040628,77962,C1.3,1.2759523997374345e-06,C2,C6,C4,-5.6223915267617315,-5.233659490416183,-5.434383108588958,,,2025-04-17T12:40:40.227,2025-04-17T12:43:00.227,55295,303.0,9727,41.0,3967,49.0,1215,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171247,88,False,2025-04-17T12:47:16.228,546.406271040628,77963,C1.2,1.2144681704739924e-06,B5,B9,B6,-6.336617364705572,-6.067597383700215,-6.208464974202893,,,2025-04-17T12:46:44.228,2025-04-17T12:48:12.228,2431,303.0,151,41.0,61,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171252,144,False,2025-04-17T12:52:24.228,546.406271040628,77964,C1.2,1.1910144621651853e-06,B5,C1,B7,-6.280982897072427,-6.00061110961806,-6.1471546033452436,,,2025-04-17T12:51:00.228,2025-04-17T12:53:24.228,3199,303.0,247,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171301,588,False,2025-04-17T13:01:04.229,546.406271040628,77965,C1.2,1.1820894769698498e-06,B6,C1,B8,-6.217622897232591,-5.924909516859981,-6.077623807046285,,,2025-04-17T12:55:56.229,2025-04-17T13:05:44.230,4351,303.0,303,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171312,292,False,2025-04-17T13:12:40.231,546.406271040628,77966,C1.1,1.1025077810700168e-06,B3,B5,B4,-6.499237436592221,-6.2669401468540595,-6.3894463917231406,,,2025-04-17T13:09:44.230,2025-04-17T13:14:36.231,1087,303.0,135,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171327,720,False,2025-04-17T13:27:40.232,396.85242096744247,77968,C1.2,1.1832290738311713e-06,B8,C2,C1,-6.089359453484974,-5.773261968460917,-5.937668310972946,,,2025-04-17T13:22:12.232,2025-04-17T13:34:12.233,7935,303.0,1599,41.0,367,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171342,256,False,2025-04-17T13:42:40.234,396.85242096744247,77969,C1.3,1.3174137620808324e-06,B4,B6,B5,-6.4556746720327665,-6.2129307101426905,-6.340660291087728,,,2025-04-17T13:41:36.234,2025-04-17T13:45:52.234,1343,303.0,99,41.0,57,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171402,1488,False,2025-04-17T14:02:04.236,396.85242096744247,77970,C4.6,4.599321528075961e-06,B7,C1,B10,-6.15351663613916,-5.848870937408401,-6.007551386773781,,,2025-04-17T13:51:56.235,2025-04-17T14:16:44.238,5887,303.0,607,41.0,151,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171436,64,False,2025-04-17T14:36:00.240,272.14997994457576,77972,C4.0,3.972325430368073e-06,B5,B10,B7,-6.297193175184264,-6.020076113616399,-6.164992244400331,,,2025-04-17T14:35:40.240,2025-04-17T14:36:44.240,2943,303.0,135,41.0,67,49.0,671,607.0,303,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171508,260,False,2025-04-17T15:08:48.244,272.14997994457576,77974,C1.7,1.7088690356104053e-06,B5,B9,B6,-6.335619487032912,-6.06639124108707,-6.207362964059991,,,2025-04-17T15:06:32.243,2025-04-17T15:10:52.244,2431,303.0,431,41.0,107,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171519,236,False,2025-04-17T15:19:24.245,247.57848122070163,77975,C1.5,1.4923524531695875e-06,B4,B7,B5,-6.38992065384969,-6.132296825610726,-6.267466339730207,,,2025-04-17T15:17:08.245,2025-04-17T15:21:04.245,1855,303.0,303,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171527,176,False,2025-04-17T15:27:20.246,247.57848122070163,77976,C1.4,1.390117631672183e-06,B3,B5,B4,-6.498431456353192,-6.26593610115936,-6.388541378756276,,,2025-04-17T15:26:20.246,2025-04-17T15:29:16.246,1087,303.0,215,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171548,784,False,2025-04-17T15:48:36.248,247.57848122070163,77978,C1.2,1.2060590961482376e-06,B5,B10,B7,-6.296665269437154,-6.019441551359764,-6.164411010398459,,,2025-04-17T15:42:56.247,2025-04-17T15:56:00.249,2943,303.0,607,41.0,167,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171606,1580,False,2025-04-17T16:06:12.250,247.57848122070163,77979,C1.0,1.044874011313368e-06,B4,B8,B6,-6.357623018972343,-6.09302917023215,-6.231683694602246,,,2025-04-17T16:02:32.250,2025-04-17T16:28:52.253,2175,303.0,247,41.0,83,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171707,2264,False,2025-04-17T17:07:32.257,247.57848122070163,77983,B9.4,9.425466487300582e-07,C2,C3,C2,-5.8363727285109155,-5.478945990037878,-5.664016959274396,,,2025-04-17T17:03:16.257,2025-04-17T17:41:00.261,23551,303.0,6399,41.0,1983,49.0,799,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T120010-20250417T180008_V02_2504170172-52915.fits
2504171817,3012,False,2025-04-17T18:17:40.265,247.57848122070163,77986,C1.0,1.0288317753293086e-06,C8,M2,M1,-5.091503716510079,-4.634806767319619,-4.869512841914849,,,2025-04-17T18:04:36.263,2025-04-17T18:54:48.269,344063,303.0,63487,41.0,14847,49.0,1471,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504171906,668,False,2025-04-17T19:06:52.270,247.57848122070163,77987,C1.0,1.0413916697871173e-06,B6,C1,B8,-6.214799159966033,-5.921548994695433,-6.074531677330733,,,2025-04-17T18:59:56.270,2025-04-17T19:11:04.271,4351,303.0,671,41.0,123,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504171939,2524,False,2025-04-17T19:39:48.274,247.57848122070163,77988,C1.2,1.2175712527096039e-06,B4,B7,B5,-6.41809096385506,-6.166721945838748,-6.298764054846903,,,2025-04-17T19:14:24.271,2025-04-17T19:56:28.276,1599,303.0,231,41.0,107,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504172022,480,False,2025-04-17T20:22:24.279,247.57848122070163,77992,B9.9,9.920418051478919e-07,B3,B5,B4,-6.496671137906192,-6.263743850993734,-6.386565094449963,,,2025-04-17T20:19:44.279,2025-04-17T20:27:44.279,1087,303.0,135,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504172047,684,False,2025-04-17T20:47:52.282,247.57848122070163,77994,C1.0,1.0446487976878416e-06,B6,C1,B8,-6.214022524916771,-5.920624911942076,-6.073681318429424,,,2025-04-17T20:44:00.281,2025-04-17T20:55:24.283,4351,303.0,991,41.0,271,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504172124,4452,False,2025-04-17T21:24:12.286,247.57848122070163,77995,C2.1,2.138218860636698e-06,C1,C3,C2,-5.943833088203856,-5.603298691029967,-5.7799234896169125,,,2025-04-17T21:00:28.283,2025-04-17T22:14:40.292,14847,303.0,991,41.0,135,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504172231,1972,False,2025-04-17T22:31:52.193,247.57848122070163,77996,C1.2,1.223070853484387e-06,C2,C4,C3,-5.759422265152036,-5.390409134193231,-5.581273299672633,,,2025-04-17T22:23:56.193,2025-04-17T22:56:48.196,31743,303.0,3455,41.0,367,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T180008-20250417T235959_V02_2504172329-52916.fits
2504180012,1796,False,2025-04-18T00:12:20.205,247.57848122070163,78000,C1.1,1.0663613920769421e-06,B9,C2,C1,-6.038853934204936,-5.714049426195611,-5.882809280200274,,,2025-04-17T23:47:04.202,2025-04-18T00:17:00.205,9727,303.0,1343,41.0,607,49.0,735,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180055,532,False,2025-04-18T00:55:56.210,247.57848122070163,78004,C1.1,1.0892958925978746e-06,B5,B10,B7,-6.292705451557542,-6.014683139496123,-6.160051895526832,,,2025-04-18T00:51:00.209,2025-04-18T00:59:52.210,2943,303.0,367,41.0,107,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180219,1848,False,2025-04-18T02:19:24.219,247.57848122070163,78008,C1.1,1.1234310477448162e-06,B4,B8,B6,-6.3534127530985565,-6.08792521366211,-6.227026583380333,,,2025-04-18T02:10:00.218,2025-04-18T02:40:48.221,2175,303.0,271,41.0,91,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180307,1560,False,2025-04-18T03:07:56.224,247.57848122070163,78011,C1.1,1.079922185454052e-06,B9,C2,C1,-6.062126658206651,-5.741302423090604,-5.908072140648628,,,2025-04-18T02:51:44.223,2025-04-18T03:17:44.226,8703,303.0,2175,41.0,543,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180333,996,False,2025-04-18T03:33:44.227,247.57848122070163,78013,C2.3,2.3015591068542562e-06,B4,B7,B5,-6.415027767869583,-6.1629702461302,-6.295356606999892,,,2025-04-18T03:29:20.227,2025-04-18T03:45:56.229,1599,303.0,199,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180453,2224,False,2025-04-18T04:53:24.236,247.57848122070163,78019,C1.9,1.8971054487337824e-06,B4,B7,B5,-6.414515145339392,-6.162342607456192,-6.294786476397792,,,2025-04-18T04:38:16.235,2025-04-18T05:15:20.239,1599,303.0,271,41.0,99,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180520,496,False,2025-04-18T05:20:32.239,247.57848122070163,78020,C1.2,1.1881054433615645e-06,B4,B7,B5,-6.431266512211279,-6.182883154725964,-6.313432433468621,,,2025-04-18T05:18:20.239,2025-04-18T05:26:36.240,1471,303.0,271,41.0,123,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180558,564,False,2025-04-18T05:58:36.244,247.57848122070163,78024,C1.9,1.8905468550656224e-06,B3,B6,B4,-6.4701467367399115,-6.230816681284281,-6.356839309012097,,,2025-04-18T05:53:40.243,2025-04-18T06:03:04.244,1215,303.0,151,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250417T235959-20250418T060008_V02_2504189314-52917.fits
2504180615,1044,False,2025-04-18T06:15:20.245,247.57848122070163,78025,C1.7,1.6621615941403434e-06,B3,B6,B4,-6.470045392653617,-6.230691241081599,-6.356725916867608,,,2025-04-18T06:06:08.244,2025-04-18T06:23:32.246,1215,303.0,167,41.0,83,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180635,196,False,2025-04-18T06:35:40.248,247.57848122070163,78026,C1.3,1.285905682379962e-06,B4,B7,B5,-6.398271695850957,-6.142484384161016,-6.276735640005987,,,2025-04-18T06:34:36.248,2025-04-18T06:37:52.248,1727,303.0,607,41.0,271,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180650,144,False,2025-04-18T06:50:24.249,247.57848122070163,78028,C1.2,1.1666478485494736e-06,B4,B6,B5,-6.449262001733352,-6.205022344012202,-6.333499772872777,,,2025-04-18T06:49:32.249,2025-04-18T06:51:56.250,1343,303.0,399,41.0,135,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180656,572,False,2025-04-18T06:56:04.250,247.57848122070163,78029,C1.3,1.282845687455847e-06,B9,C2,C1,-6.060214807813386,-5.739061574225025,-5.9059957910192065,,,2025-04-18T06:53:40.250,2025-04-18T07:03:12.251,8703,303.0,1215,41.0,215,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180710,216,False,2025-04-18T07:10:24.252,247.57848122070163,78030,C1.5,1.5094086620592861e-06,B3,B6,B4,-6.492833114320809,-6.258967189569618,-6.382257751945213,,,2025-04-18T07:08:36.251,2025-04-18T07:12:12.252,1087,303.0,83,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180735,296,False,2025-04-18T07:35:04.255,250.2735350886547,78031,C1.3,1.2884353282061056e-06,B4,B8,B6,-6.369944577090572,-6.107985560202417,-6.245322668646494,,,2025-04-18T07:32:12.254,2025-04-18T07:37:08.255,1983,303.0,151,41.0,83,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180827,412,False,2025-04-18T08:27:28.261,250.2735350886547,78036,C1.1,1.1343938695063116e-06,B3,B6,B4,-6.469246093329718,-6.229701991076098,-6.355831642202908,,,2025-04-18T08:25:56.260,2025-04-18T08:32:48.261,1215,303.0,183,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180919,140,False,2025-04-18T09:19:16.266,709.4000000000001,78041,C1.1,1.1234336625420838e-06,B8,C2,C1,-6.109649068141282,-5.79712380185113,-5.9597440349962065,,,2025-04-18T09:17:48.266,2025-04-18T09:20:08.266,6911,303.0,735,41.0,115,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180931,72,False,2025-04-18T09:31:40.268,709.4000000000001,78042,C1.1,1.0825339131770306e-06,B3,B6,B4,-6.492001586355632,-6.257932857342559,-6.381324821849095,,,2025-04-18T09:31:08.268,2025-04-18T09:32:20.268,1087,303.0,99,41.0,61,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180936,168,False,2025-04-18T09:36:44.268,709.4000000000001,78043,C1.1,1.0776816452562343e-06,B4,B7,B5,-6.397093313925575,-6.1410459725310025,-6.275427243228289,,,2025-04-18T09:35:08.268,2025-04-18T09:37:56.268,1727,303.0,115,41.0,61,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504180959,1952,False,2025-04-18T09:59:16.271,709.4000000000001,78044,C1.2,1.2173767345302622e-06,B8,C2,C1,-6.109325470187465,-5.796742882050618,-5.959391776119042,,,2025-04-18T09:41:20.269,2025-04-18T10:13:52.273,6911,303.0,463,41.0,83,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181019,464,False,2025-04-18T10:19:24.273,709.4000000000001,78045,C1.4,1.357188239126117e-06,B5,B9,B6,-6.327591977599765,-6.056694755419276,-6.1985009665095205,,,2025-04-18T10:16:48.273,2025-04-18T10:24:32.274,2431,303.0,199,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181030,128,False,2025-04-18T10:30:20.275,709.4000000000001,78046,C1.2,1.2443465493561234e-06,B4,B6,B5,-6.447903275362967,-6.203348018067318,-6.331983246715143,,,2025-04-18T10:29:20.274,2025-04-18T10:31:28.275,1343,303.0,115,41.0,67,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181051,572,False,2025-04-18T10:51:40.277,672.1905884958177,78047,C1.1,1.1203320582353626e-06,C2,C3,C2,-5.826290828763291,-5.467323150887381,-5.6531645898253355,,,2025-04-18T10:44:44.276,2025-04-18T10:54:16.277,23551,303.0,2175,41.0,247,49.0,735,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181058,684,False,2025-04-18T10:58:00.277,672.1905884958177,78048,C1.1,1.1378851922927424e-06,C5,M1,C8,-5.319587117380108,-4.890684502747294,-5.111493410063701,,,2025-04-18T10:55:48.277,2025-04-18T11:07:12.278,155647,303.0,23551,41.0,4351,49.0,927,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181111,84,False,2025-04-18T11:11:04.279,672.1905884958177,78049,C1.1,1.0819591125255101e-06,B8,C2,C1,-6.093154458212755,-5.777721781732957,-5.9417957199728555,,,2025-04-18T11:10:20.279,2025-04-18T11:11:44.279,7423,303.0,463,41.0,75,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181137,760,False,2025-04-18T11:37:16.282,1096.6302209058151,78050,C1.2,1.2294337921048282e-06,B8,C2,C1,-6.092940877386293,-5.777470745372105,-5.9415634113791995,,,2025-04-18T11:29:28.281,2025-04-18T11:42:08.282,7423,303.0,1215,41.0,271,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181156,100,False,2025-04-18T11:56:24.284,594.7886646126605,78051,C1.2,1.2209528676976333e-06,B5,B9,B6,-6.326922276396387,-6.055886331122431,-6.1977619037594085,,,2025-04-18T11:55:32.284,2025-04-18T11:57:12.284,2431,303.0,335,41.0,83,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T060008-20250418T120001_V02_2504182215-52918.fits
2504181201,232,False,2025-04-18T12:01:44.284,594.7886646126605,78052,C1.6,1.590433612363995e-06,B5,B9,B6,-6.326885486673914,-6.055841922982001,-6.197721304827957,,,2025-04-18T11:59:56.284,2025-04-18T12:03:48.285,2431,303.0,367,41.0,151,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T120001-20250418T180009_V02_2504182248-52919.fits
2504181208,160,False,2025-04-18T12:08:04.285,594.7886646126605,78053,C1.6,1.6494811916345498e-06,B4,B7,B5,-6.428699853826923,-6.179731748173135,-6.310573401000029,,,2025-04-18T12:06:28.285,2025-04-18T12:09:08.285,1471,303.0,399,41.0,215,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T120001-20250418T180009_V02_2504182248-52919.fits
2504181232,116,False,2025-04-18T12:32:16.288,409.4046471749,78056,C1.3,1.271116957468621e-06,B5,B9,B7,-6.30630402477254,-6.031034865942575,-6.175027045357559,,,2025-04-18T12:31:20.288,2025-04-18T12:33:16.288,2687,303.0,671,41.0,247,49.0,671,607.0,367,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T120001-20250418T180009_V02_2504182248-52919.fits
2504181249,912,False,2025-04-18T12:49:44.290,409.4046471749,78057,C1.2,1.2017417247989215e-06,C1,C3,C2,-5.84734575862744,-5.491604331595035,-5.675832645111238,,,2025-04-18T12:43:24.289,2025-04-18T12:58:36.291,21503,303.0,3711,41.0,543,49.0,671,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T120001-20250418T180009_V02_2504182248-52919.fits
2504181314,384,False,2025-04-18T13:14:12.293,1475.6735008011692,78058,C1.1,1.0642346524036839e-06,C2,C5,C3,-5.698993392414616,-5.321148443007022,-5.516428517710819,,,2025-04-18T13:11:44.292,2025-04-18T13:18:08.293,38911,303.0,8703,41.0,1983,49.0,799,607.0,335,303.0,raw_fits\solo_L1_stix-sci-xray-cpd_20250418T120001-20250418T180009_V02_2504182248-52919.fits
